1,2,2,3,30,26959,0.002366,0.86734,0.0015218,26942,1.5936,546.98,584.2,1.6405,41,1641,1,0.0023747,0.82219,404.9,894.38,1.0117,63.746,22426,23368,63.978
2,1,1,1,1,40922,0.0029955,0.72054,0.0019312,40907,1.571,421.77,377.89,1.4371,79,2491,1,0.0027051,0.8281,259.11,588.46,1.0825,122.54,33320,29475,110.66
2,1,1,1,2,20520,0.0017778,0.48641,0.0012193,20503,1.5188,705.8,415.54,1.3028,25,1248,1,0.0014614,0.75069,645.04,686.73,1.094,36.45,17645,9972.9,29.963
2,1,1,1,3,22605,0.0022389,0.54501,0.0014613,22583,1.58,482.76,384.63,1.0915,33,1376,1,0.0014983,0.75213,374.89,611.85,0.84291,50.56,15931,12308,33.835
2,1,1,1,4,33908,0.0028158,0.61295,0.0017408,33892,1.6454,455.61,358.17,1.2161,59,2064,1,0.0020452,0.74528,310.67,630.98,0.95189,95.432,26881,20774,69.318
2,1,1,1,5,16691,0.0031911,0.8353,0.001919,16675,1.7165,417.22,449.31,1.5705,32,1016,1,0.0028255,0.73651,194.1,663.83,0.99813,53.211,13351,13929,47.114
2,1,1,1,6,27369,0.0034512,1.1288,0.002157,27353,1.6276,366.37,532.37,1.038,59,1666,1,0.0021631,0.63203,183.32,647.53,1.0535,94.402,21616,30877,59.166
2,1,2,2,7,44652,0.0033154,1.1209,0.0021059,44636,1.5912,374.3,537.98,1.217,94,2718,1,0.0025084,0.58372,207.34,876.46,1.0909,147.99,35184,50032,111.96
2,1,2,2,8,44997,0.0029598,0.89973,0.0019335,44997,1.5486,407.51,470.76,1.1926,87,2740,1,0.0022528,0.5035,253.61,681.35,1.131,133.18,35453,40485,101.37
2,1,2,2,9,18596,0.0028224,1.2561,0.001776,18581,1.6388,433.42,729.34,0.97638,33,1132,1,0.001629,0.6178,214.47,853.58,1.0837,52.443,14303,23339,30.268
2,1,2,2,10,30754,0.002833,1.3024,0.0018535,30753,1.5558,421.81,715.21,1.0632,57,1873,1,0.0019015,1.0002,270.96,983.65,0.96048,87.124,24043,40052,58.477
2,2,2,1,11,17956,0.0028374,1.0062,0.0018379,17955,1.592,488.94,564.59,1.4655,33,1094,1,0.0025302,0.46451,294.48,777.94,1.1918,50.945,16135,18067,45.43
2,2,2,1,12,9529,0.0024727,1.4192,0.0018892,9528,1.3859,445.72,795.44,1.2162,18,581,1,0.0020424,0.56462,281.41,791.19,1.1455,23.56,8023,13523,19.46
2,2,2,1,13,19353,0.0025937,1.2181,0.0017067,19336,1.5672,361,736.06,1.3251,33,1173,1,0.0021244,0.46441,199.8,813.57,1.2737,50.151,11913,23554,41.077
2,2,2,1,14,20946,0.0021152,1.1251,0.0014812,20929,1.4756,531.48,784.93,1.3025,31,1275,1,0.0018048,0.79036,417.01,1091.3,1.2568,44.268,16476,23548,37.772
2,2,2,1,15,19862,0.0031085,1.2696,0.0019133,19861,1.6686,424.45,681.52,1.2883,38,1210,1,0.0023351,0.52745,289.19,776.44,1.2204,61.738,16129,25216,46.378
2,2,2,1,16,17119,0.0032227,1.9267,0.0021613,17119,1.5325,359.22,916.22,1.4876,37,1043,1,0.0030415,0.58072,214.68,1010.9,1.1991,55.17,13291,32984,52.067
2,2,2,2,17,16691,0.0030571,0.88355,0.0021589,16675,1.4565,364.14,420.95,1.0701,36,1016,1,0.002182,0.58822,204.95,598.46,1.0783,50.978,13109,14733,36.385
2,2,2,2,18,18942,0.0033949,1.1092,0.0022174,18941,1.5684,349.95,512.43,1.3814,42,1154,1,0.0029172,0.54198,242.32,703.92,1.1758,64.303,14698,21010,55.256
2,2,2,2,19,37917,0.0026922,1.1361,0.0016887,37900,1.6196,389.59,683.46,1.1781,64,2308,1,0.0019273,0.87545,248.59,1057.5,1.0365,102.03,24934,43058,73.043
2,2,2,2,20,44832,0.0029399,1.1799,0.0019189,44817,1.5501,388.43,622.11,1.1969,86,2729,1,0.0022433,0.96075,232.19,969.99,1.0298,131.76,33405,52879,100.54
2,1,2,3,21,28241,0.0026805,0.83413,0.0018424,28224,1.4834,453.73,461.62,1.275,52,1719,1,0.0022587,0.6943,344.21,627.55,1.0912,75.653,23594,23543,63.749
2,1,2,3,22,25480,0.0018025,0.7556,0.0011389,25463,1.6392,726.21,687.13,1.1466,29,1551,1,0.0012158,0.68915,451.11,825.53,1.0183,45.897,21060,19240,30.957
2,1,2,3,23,24182,0.0025783,0.98329,0.0016966,24166,1.5577,436.27,594.05,1.3356,41,1472,1,0.0021554,0.72424,229.78,713.74,1.0862,62.307,17887,23762,52.087
2,1,2,3,24,19353,0.0028082,0.83413,0.0018086,19352,1.5984,484.43,474.77,1.4949,35,1179,1,0.0025492,0.64462,356.56,702.63,1.0812,54.345,16955,16142,49.332
2,1,2,3,25,21062,0.0027063,0.78323,0.0016144,21061,1.7272,523.59,499.86,1.3502,34,1283,1,0.0020514,0.62469,348.98,728.45,1.076,56.997,17802,16496,43.205
2,2,2,3,26,16741,0.0028329,1.1133,0.0018519,16740,1.5808,388.42,621.19,1.3315,31,1020,1,0.0023067,0.74187,239.34,692.88,1.1595,47.423,12041,18636,38.614
2,2,2,3,27,14621,0.0020726,0.97032,0.0013695,14604,1.593,587.6,745.82,1.322,20,890,1,0.0016295,0.737,416.21,837.45,1.0217,30.268,11752,14171,23.797
2,2,2,3,28,12699,0.0024174,1.1078,0.0016537,12699,1.5349,479.76,703.37,1.1956,21,774,1,0.0017888,0.66015,205.22,806.5,1.1394,30.698,10075,14067,22.716
2,2,2,3,29,14605,0.0024971,1.3221,0.0015748,14605,1.6577,515.09,877.71,1.2013,23,890,1,0.0017273,0.64238,401.68,803.17,0.93518,36.47,11847,19310,25.228
2,2,2,3,30,11301,0.0023113,1.0167,0.0016835,11286,1.4492,459.53,637.45,1.3068,19,688,1,0.0019684,0.64932,321.52,812.25,1.0474,26.085,8731,11474,22.215
3,1,1,1,1,34565,0.00293,0.72248,0.0019972,34549,1.4887,404.46,367.07,1.4372,69,2104,1,0.0027872,0.95776,311.03,518.72,1.1136,101.23,27908,24961,96.294
3,1,1,1,2,18481,0.0017623,0.44653,0.0012998,18465,1.4148,640.88,358.48,1.2898,24,1125,1,0.0015367,0.67378,475.65,556.19,1.0382,32.541,15381,8245.1,28.376
3,1,1,1,3,27550,0.0024621,0.2605,0.0015971,27550,1.5775,576.27,166.9,1.3565,44,1678,1,0.002068,0.9784,305.54,387.82,1.0664,67.831,25356,7176.8,56.974
3,1,1,1,4,24051,0.0019838,0.44874,0.0012482,24034,1.6441,531.47,371.9,1.1519,30,1464,1,0.001342,0.73202,505.51,446.51,1.1492,47.68,15944,10785,32.253
3,1,1,1,5,23690,0.0023743,0.23511,0.0016463,23689,1.4801,581.62,146.57,1.4677,39,1443,1,0.0022924,0.7257,428.41,233.3,1.113,56.245,22683,5569.5,54.304
3,1,1,1,6,12420,0.0020076,0.28821,0.0013707,12402,1.5561,618,223.4,1.6936,17,756,1,0.0020484,0.91601,385.37,405.6,1.1674,24.898,10506,3574.3,25.404
3,1,2,2,7,33711,0.0028219,0.59462,0.0017205,33711,1.6689,511.19,351.67,1.3458,58,2053,1,0.0022356,0.45804,450.78,488.65,1.2954,95.129,29649,20045,75.363
3,2,2,2,8,30145,0.0025819,0.56866,0.0016263,30129,1.6207,508.76,356.94,1.2222,49,1835,1,0.0019066,0.53686,328.51,595.76,1.1099,77.791,24929,17133,57.444
3,1,1,2,9,70839,0.0026173,0.58878,0.0017081,70839,1.5451,421.31,347.57,1.2784,121,4313,1,0.0021475,0.97868,364.65,458.56,1.0639,185.41,50978,41708,152.12
3,2,2,2,10,25858,0.0023235,0.64992,0.0014705,25842,1.6228,533.42,453.93,1.2472,38,1574,1,0.0017374,0.77388,563.47,630.65,1.0189,60.043,20270,16795,44.898
3,2,2,1,11,33613,0.0022961,0.79956,0.0014281,33612,1.6421,389.35,571.8,1.4083,48,2047,1,0.0019273,0.77387,283.06,830.48,1.0679,77.178,18689,26875,64.782
3,2,2,1,12,30261,0.0023812,0.93202,0.001554,30244,1.5656,447.45,612.78,1.484,47,1842,1,0.0022081,0.65346,367.99,820.34,1.2501,72.018,21030,28188,66.781
3,2,2,1,13,26958,0.0021512,0.47072,0.0015218,26942,1.4489,496.73,317.05,1.3262,41,1641,1,0.0019197,0.83027,407.4,540.82,1.0089,57.957,20366,12682,51.721
3,2,2,1,14,21604,0.002343,1.215,0.0016664,21603,1.4462,390.83,749.96,1.2122,36,1316,1,0.0019078,0.80678,325.57,1070.5,1.0132,50.616,14070,26249,41.215
3,2,2,1,15,14982,0.0027796,0.94015,0.0019377,14966,1.4857,369.93,502.51,1.2384,29,912,1,0.0022342,0.72292,259.83,664.56,1.1044,41.599,10728,14070,33.437
3,2,2,1,16,15984,0.0026513,0.78895,0.0017536,15967,1.5679,367.25,466.56,1.404,28,973,1,0.0022863,1.0157,182.28,935.29,1.0652,42.333,10283,12597,36.505
3,2,2,2,17,22621,0.0038155,0.66441,0.002343,22621,1.6598,339.23,289.03,1.2359,53,1378,1,0.0027863,0.62942,157.77,454.37,1.084,86.311,17979,15030,63.03
3,2,2,2,18,21636,0.0034187,0.45236,0.0023111,21635,1.5094,374.56,199.73,1.1534,50,1318,1,0.0025589,0.56196,159.59,389.45,1.1354,73.963,18728,9786.8,55.363
3,2,2,2,19,17659,0.0026975,1.3609,0.001757,17644,1.5865,414.26,800.41,1.3607,31,1075,1,0.0022365,0.76996,286.4,1146.8,0.98858,47.595,12842,24012,39.46
3,2,2,2,20,45736,0.0025006,0.59116,0.0016842,45719,1.5043,524.45,355.62,1.1489,77,2784,1,0.0018847,1.0236,367.41,734.63,0.95638,114.32,40383,27027,86.167
3,1,1,3,21,79776,0.0024743,0.23415,0.0016797,79776,1.4841,524.2,140.45,1.4541,134,4857,1,0.0024059,0.91157,329.33,332.3,0.90968,197.39,70243,18680,191.94
3,1,1,3,22,25464,0.002561,0.83278,0.0016494,25464,1.5906,439.14,517.22,1.5073,42,1551,1,0.0023677,0.83295,307.56,963.94,1.0226,65.214,18444,21206,60.29
3,1,1,3,23,29686,0.0028691,0.31218,0.0018191,29685,1.607,460.81,174.85,1.3945,54,1808,1,0.0024428,0.95394,293.28,384.05,1.019,85.171,24884,9267.1,72.516
3,1,1,3,24,18302,0.0029447,0.27062,0.0018578,18301,1.6331,422.21,150.08,1.385,34,1115,1,0.0024218,0.90954,227.28,176.01,0.99795,53.891,14355,4952.6,44.321
3,1,1,3,25,15853,0.0022093,0.62998,0.0014524,15836,1.5903,508.3,453.47,1.4457,23,965,1,0.0019171,0.81768,346.77,908.65,1.1097,34.986,11691,9976.3,30.359
3,2,1,3,26,19517,0.0022874,0.55248,0.0015371,19517,1.5394,500.23,371.82,1.4807,30,1189,1,0.0021243,0.96147,336.44,551.25,0.90706,44.644,15007,10783,41.46
